patrimonio;Descricao;dataBaixa;vidaUtil;valorBruto;depreciacao;valorLiquido
218975;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218976;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218977;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218978;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218979;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218980;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218981;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218982;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218983;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218984;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218985;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218986;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218987;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218988;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218989;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218990;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218991;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218992;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218993;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218994;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218995;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
218996;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/09/2017;0;2990;0;2990
302552;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302553;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302554;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302555;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302556;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302557;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302558;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302559;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302560;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302561;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302562;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302563;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302564;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302565;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302566;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302567;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302568;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302569;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302570;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302571;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302572;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302573;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302574;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302575;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302576;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302577;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302578;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302579;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302580;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302581;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302582;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302583;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302584;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302585;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302586;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302587;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302588;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302589;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302590;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302591;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302592;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302593;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302594;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302595;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302596;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302597;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302598;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302599;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302600;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302601;MEMÓRIA PARA SERVIDOR 8GB;17/12/2019;0;782,15;703,93;78,22
302602;PLACA QUAD-ETHERNET GIBABIT;13/12/2019;0;1084;975,6;108,4
302603;PLACA QUAD-ETHERNET GIBABIT;11/12/2019;0;1084;975,6;108,4
302604;PLACA QUAD-ETHERNET GIBABIT;11/12/2019;0;1084;975,6;108,4
302606;PLACA QUAD-ETHERNET GIBABIT;17/12/2019;0;1084;975,6;108,4
302607;PLACA QUAD-ETHERNET GIBABIT;11/12/2019;0;1084;975,6;108,4
302608;PLACA QUAD-ETHERNET GIBABIT;17/12/2019;0;1084;975,6;108,4
302609;PLACA QUAD-ETHERNET GIBABIT;17/12/2019;0;1084;975,6;108,4
302610;PLACA QUAD-ETHERNET GIBABIT;17/12/2019;0;1084;975,6;108,4
302611;PLACA QUAD-ETHERNET GIBABIT;17/12/2019;0;1084;975,6;108,4
302613;PLACA QUAD-ETHERNET GIBABIT;17/12/2019;0;1084;975,6;108,4
302621;PROCESSADOR CENTRAL;20/08/2018;12;1560;1123,2;436,8
302622;PROCESSADOR CENTRAL;20/08/2018;12;1560;1123,2;436,8
302624;PROCESSADOR CENTRAL;17/12/2019;0;1560;1404;156
6591;GELADEIRA TIPO RESIDENCIAL;11/05/2017;0;698;0;698
6746;FORNO DE MICROONDAS;11/05/2017;0;420;0;420
6782;GELADEIRA TIPO RESIDENCIAL;11/05/2017;0;648,9;0;648,9
7434;GELADEIRA TIPO FRIGOBAR;17/12/2019;0;438;0;438
7435;GELADEIRA TIPO FRIGOBAR;11/05/2017;0;438;0;438
7444;GELADEIRA TIPO FRIGOBAR;11/05/2017;0;438;0;438
7452;GELADEIRA TIPO FRIGOBAR;11/05/2017;0;438;0;438
7457;GELADEIRA TIPO FRIGOBAR;17/12/2019;0;438;0;438
7458;GELADEIRA TIPO FRIGOBAR;17/12/2019;0;438;0;438
7468;GELADEIRA TIPO FRIGOBAR;17/12/2019;0;438;0;438
7469;GELADEIRA TIPO FRIGOBAR;17/12/2019;0;438;0;438
7740;FORNO DE MICROONDAS;11/05/2017;0;377;0;377
8243;UMIDIFICADOR DE AR;17/12/2019;0;23,92;21,53;2,39
8514;CIRCULADOR DE AR;11/05/2017;0;150;29,7;120,3
8746;CIRCULADOR DE AR;09/01/2019;0;37,06;33,35;3,71
9962;CAFETEIRA EM AÇO INOX;11/05/2017;0;1380;487,49;892,51
9967;FORNO DE MICROONDAS;09/01/2019;0;329,7;296,75;32,95
10045;GELADEIRA DUPLEX;17/12/2019;0;1087,2;978,45;108,75
10224;UMIDIFICADOR DE AR;11/05/2017;0;205;77,9;127,1
10240;LIQUIDIFICADOR TIPO RESIDENCIAL;04/02/2019;0;57,04;51,27;5,77
10300;GELADEIRA DUPLEX;09/01/2019;0;653,48;588,18;65,3
10406;UMIDIFICADOR DE AR;17/12/2019;0;113,75;102,27;11,48
11157;MAQUINA PARA FAZER CAFE EXPRESSO;04/02/2019;0;2372,99;2135,7;237,29
11307;LIQUIDIFICADOR TIPO RESIDENCIAL;04/02/2019;0;44,44;39,98;4,46
12471;GELADEIRA TIPO FRIGOBAR;04/02/2019;0;358,41;312,93;45,48
13537;FORNO ELÉTRICO;11/05/2017;0;345;165,36;179,64
13538;FORNO ELÉTRICO;13/06/2017;0;345;165,36;179,64
13553;CARRINHO DE FEIRA;17/12/2019;0;21,45;18,45;3
13554;CARRINHO DE FEIRA;04/02/2019;0;21,45;18,45;3
13556;CARRINHO DE FEIRA;13/06/2017;0;30;0;30
13561;CARRINHO DE FEIRA;04/02/2019;0;21,45;18,45;3
13562;CARRINHO DE FEIRA;04/02/2019;0;30;0;30
13653;GELADEIRA DUPLEX;11/05/2017;0;1522,49;727,67;794,82
13654;GELADEIRA DUPLEX;11/05/2017;0;1522,49;0;1522,49
14454;MÁQUINA DE POLIR (POLITRIZ);09/01/2019;8;588,22;470,92;117,3
14507;UMIDIFICADOR DE AR;17/12/2019;0;121,14;105,95;15,19
14611;FORNO DE MICROONDAS;09/01/2019;13;340;272,85;67,15
14622;FORNO ELÉTRICO;04/02/2019;12;418;338,7;79,3
16319;CAFETEIRA EM AÇO INOX;17/12/2019;6;1493,9;1277,27;216,63
17599;GELADEIRA TIPO FRIGOBAR;04/02/2019;18;570;436,17;133,83
18918;CAFETEIRA PARA CAFÉ EXPRESSO;04/02/2019;33;2839;1852,37;986,63
18921;CAFETEIRA EM AÇO INOX;17/12/2019;23;1150;836,7;313,3
18922;CAFETEIRA EM AÇO INOX;17/12/2019;23;1150;836,7;313,3
18931;FORNO ELÉTRICO;17/12/2019;23;300;218,25;81,75
18932;FORNO ELÉTRICO;17/12/2019;23;300;218,25;81,75
18933;FORNO ELÉTRICO;17/12/2019;23;300;218,25;81,75
18942;UMIDIFICADOR DE AR;17/12/2019;24;125;90,06;34,94
18944;UMIDIFICADOR DE AR;09/01/2019;35;125;79,78;45,22
18945;UMIDIFICADOR DE AR;09/01/2019;35;125;79,78;45,22
18946;UMIDIFICADOR DE AR;17/12/2019;24;125;90,06;34,94
18947;UMIDIFICADOR DE AR;17/12/2019;24;125;90,06;34,94
18952;UMIDIFICADOR DE AR;11/05/2017;0;125;60,09;64,91
18955;SANDUICHEIRA ELÉTRICA;13/06/2017;0;56,5;26,99;29,51
19023;FORNO DE MICROONDAS;09/01/2019;36;336,7;212,23;124,47
19024;FORNO DE MICROONDAS;09/01/2019;36;336,7;212,23;124,47
19025;FORNO DE MICROONDAS;09/01/2019;36;336,7;212,23;124,47
19136;GELADEIRA DUPLEX;09/01/2019;38;1439,9;885,58;554,32
19164;MAQUINA PARA FAZER CAFE EXPRESSO;04/02/2019;39;2839;1724,6;1114,4
19168;UMIDIFICADOR DE AR;17/12/2019;29;125;85,39;39,61
19169;UMIDIFICADOR DE AR;13/06/2017;0;125;55,4;69,6
19851;UMIDIFICADOR DE AR;17/12/2019;31;125;83,52;41,48
19860;UMIDIFICADOR DE AR;11/05/2017;0;125;53,53;71,47
19862;UMIDIFICADOR DE AR;17/12/2019;31;125;83,52;41,48
20303;FORNO DE MICROONDAS;11/05/2017;0;336,7;131,48;205,22
20602;AR CONDICIONADO ,;11/05/2017;0;2150;725,81;1424,19
20867;UMIDIFICADOR DE AR;11/05/2017;0;150;50,81;99,19
20868;UMIDIFICADOR DE AR;09/01/2019;54;150;74,38;75,62
20872;UMIDIFICADOR DE AR;09/01/2019;54;150;74,38;75,62
20875;UMIDIFICADOR DE AR;11/05/2017;0;150;50,81;99,19
20876;UMIDIFICADOR DE AR;09/01/2019;54;150;74,38;75,62
20877;UMIDIFICADOR DE AR;09/01/2019;54;150;74,38;75,62
20880;UMIDIFICADOR DE AR;09/01/2019;54;150;74,38;75,62
20881;UMIDIFICADOR DE AR;17/12/2019;43;150;86,7;63,3
20890;CAFETEIRA PARA CAFÉ EXPRESSO;17/12/2019;43;2350;1357,2;992,8
20891;CAFETEIRA PARA CAFÉ EXPRESSO;04/02/2019;53;2350;1181;1169
20902;UMIDIFICADOR DE AR;09/01/2019;55;150;73,25;76,75
20905;UMIDIFICADOR DE AR;09/01/2019;55;150;73,25;76,75
20906;UMIDIFICADOR DE AR;11/05/2017;0;150;49,68;100,32
20913;LIQUIDIFICADOR TIPO RESIDENCIAL;04/02/2019;54;210;104,07;105,93
20915;LIQUIDIFICADOR TIPO RESIDENCIAL;17/12/2019;44;210;119,77;90,23
20919;CAFETEIRA EM AÇO INOX;11/05/2017;0;1429,45;471,69;957,76
20938;MAQUINA PARA FAZER CAFE EXPRESSO;04/02/2019;56;2350;1128,12;1221,88
21297;ESCORREDOR DE PRATOS;01/08/2019;46;126;70,02;55,98
21299;CAFETEIRA PARA CAFÉ EXPRESSO;04/02/2019;54;2350;1163,37;1186,63
21350;CAFETEIRA ELÉTRICA;04/02/2019;56;1429,45;686,09;743,36
21882;LIQUIDIFICADOR TIPO RESIDENCIAL;04/02/2019;61;210;93,05;116,95
21883;LIQUIDIFICADOR TIPO RESIDENCIAL;13/06/2017;0;210;58,46;151,54
21885;FORNO DE MICROONDAS;17/12/2019;51;480;248,4;231,6
21886;FORNO DE MICROONDAS;17/12/2019;51;480;248,4;231,6
21887;FORNO DE MICROONDAS;17/12/2019;51;480;248,4;231,6
21888;FORNO DE MICROONDAS;17/12/2019;51;480;248,4;231,6
21889;FORNO DE MICROONDAS;04/02/2019;61;480;212,4;267,6
22930;MAQUINA PARA FAZER CAFE EXPRESSO;04/02/2019;67;2150;854,72;1295,28
22951;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;09/01/2019;69;103,9;39,78;64,12
22956;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;11/05/2017;0;103,9;23,4;80,5
22957;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;17/12/2019;58;103,9;48,36;55,54
22958;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;17/12/2019;58;103,9;48,36;55,54
22960;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;11/05/2017;0;103,9;23,4;80,5
22969;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;11/05/2017;0;103,9;23,4;80,5
22976;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;09/01/2019;69;103,9;39,78;64,12
22977;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;09/01/2019;69;103,9;39,78;64,12
22983;CIRCULADOR DE AR;09/01/2019;69;120;45,9;74,1
22996;LIQUIDIFICADOR TIPO RESIDENCIAL;04/02/2019;68;102;39,87;62,13
22998;LIQUIDIFICADOR TIPO RESIDENCIAL;04/02/2019;68;102;39,87;62,13
23005;FORNO ELÉTRICO;17/12/2019;58;357,9;166,38;191,52
23006;FORNO ELÉTRICO;04/02/2019;68;357,9;139,53;218,37
23008;FORNO ELÉTRICO;30/10/2019;60;357,9;161,01;196,89
23207;GELADEIRA TIPO FRIGOBAR;04/02/2019;69;654,99;250,41;404,58
23608;FORNO DE MICROONDAS;17/12/2019;59;369,9;169,19;200,71
24091;AR CONDICIONADO DE PAREDE 12.000 BTU S;11/05/2017;0;2600;487,5;2112,5
24093;AR CONDICIONADO DE PAREDE 12.000 BTU S;11/05/2017;0;2600;487,5;2112,5
24096;AR CONDICIONADO DE PAREDE 18.000 BTU S;11/05/2017;0;3600;675;2925
24098;AR CONDICIONADO DE PAREDE 18.000 BTU S;11/05/2017;0;3600;675;2925
24104;AR CONDICIONADO DE PAREDE 18.000 BTU S;11/05/2017;0;3600;675;2925
24106;AR CONDICIONADO DE PAREDE 18.000 BTU S;11/05/2017;0;3600;675;2925
24251;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;09/01/2019;75;103,9;35,1;68,8
24252;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;09/01/2019;75;103,9;35,1;68,8
24255;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;11/05/2017;0;103,9;18,72;85,18
24367;PURIFICADOR DE ÁGUA;04/02/2019;78;537;169,26;367,74
24368;LIXEIRA COM PEDAL;01/08/2019;72;66;23,77;42,23
24372;LIXEIRA COM PEDAL;01/08/2019;72;66;23,77;42,23
24382;LIXEIRA COM PEDAL;04/02/2019;78;66;20,83;45,17
24594;RACK PARA COPOS;04/02/2019;81;178,03;52,1;125,93
24595;RACK PARA COPOS;04/02/2019;81;178,03;52,1;125,93
24596;RACK PARA COPOS;04/02/2019;81;178,03;52,1;125,93
24597;RACK PARA COPOS;04/02/2019;81;178,03;52,1;125,93
24599;RACK PARA COPOS;04/02/2019;81;178,03;52,1;125,93
24601;RACK PARA COPOS;04/02/2019;81;178,03;52,1;125,93
24602;RACK PARA COPOS;04/02/2019;81;178,03;52,1;125,93
24603;RACK PARA COPOS;04/02/2019;81;178,03;52,1;125,93
24604;RACK PARA COPOS;04/02/2019;81;178,03;52,1;125,93
24605;RACK PARA COPOS;04/02/2019;81;178,03;52,1;125,93
25043;BEBEDOURO;11/05/2017;0;447;46,9;400,1
25044;BEBEDOURO;04/02/2019;84;447;120,6;326,4
25045;BEBEDOURO;11/05/2017;0;447;46,9;400,1
25046;BEBEDOURO;11/05/2017;0;447;46,9;400,1
25047;BEBEDOURO;11/05/2017;0;447;46,9;400,1
25049;MICROONDAS;17/12/2019;74;475,34;164;311,34
25050;MICROONDAS;17/12/2019;74;475,34;164;311,34
25057;MICROONDAS;17/12/2019;74;475,34;164;311,34
25064;LIQUIDIFICADOR;04/02/2019;84;138,4;37,44;100,96
25067;LIQUIDIFICADOR;17/12/2019;74;138,4;47,84;90,56
25073;LIQUIDIFICADOR;17/12/2019;74;138,4;47,84;90,56
25075;UMIDIFICADOR DE AR;09/01/2019;85;155,32;40,76;114,56
25083;UMIDIFICADOR DE AR;09/01/2019;85;155,32;40,76;114,56
25090;UMIDIFICADOR DE AR;09/01/2019;85;155,32;40,76;114,56
25094;UMIDIFICADOR DE AR;17/12/2019;74;155,32;53,58;101,74
25121;UMIDIFICADOR DE AR;17/12/2019;74;155,32;53,58;101,74
25128;CAFETEIRA;17/12/2019;74;3400;1173;2227
25129;CAFETEIRA;17/12/2019;74;3400;1173;2227
25134;ESCORREDOR DE PRATOS;18/12/2019;74;210,75;72,68;138,07
29642;TAMPA DE RACK PARA COPO;04/02/2019;88;43,79;10,56;33,23
29643;TAMPA DE RACK PARA COPO;04/02/2019;88;43,79;10,56;33,23
29849;CAFETEIRA ELÉTRICA EM AÇO INOX;04/02/2019;89;1600;372;1228
29850;CAFETEIRA ELÉTRICA EM AÇO INOX;04/02/2019;89;1600;372;1228
29852;CAFETEIRA ELÉTRICA EM AÇO INOX;04/02/2019;89;1600;372;1228
29855;CAFETEIRA ELÉTRICA EM AÇO INOX;04/02/2019;89;1600;372;1228
30061;BEBEDOURO PARA GARRAFÃO DE 20 LITROS.;11/05/2017;0;447;20,1;426,9
30887;PURIFICADOR SOFT EVERESTE BRANCO;01/08/2019;88;870;208,8;661,2
30888;PURIFICADOR SOFT EVERESTE BRANCO;01/08/2019;88;870;208,8;661,2
30907;PURIFICADOR SOFT EVERESTE BRANCO;18/12/2019;84;870;234,9;635,1
30915;GELADEIRA DUPLEX REFRIGERADOR FROST FREE DUAS PORTAS MARCA CONSUL;01/08/2019;88;2455,3;589,25;1866,05
32471;FORNO MICROONDAS 30 LITROS LG;17/12/2019;102;515,12;69,48;445,64
961;CALCULADORA DE MESA COM FITA E DISPLAY;17/12/2019;0;0,02;0;0,02
4981;GRAMPEADOR DE MESA SEMI-INDUSTRIAL;17/12/2019;0;68;0;68
7239;CALCULADORA DE MESA COM FITA E DISPLAY;17/12/2019;0;10,9;0;10,9
8184;CALCULADORA DE MESA COM FITA E DISPLAY;17/12/2019;0;19,5;17,55;1,95
9492;CALCULADORA DE MESA COM DISPLAY;17/12/2019;0;114,33;102,91;11,42
11316;CALCULADORA DE MESA COM DISPLAY;17/12/2019;0;113,62;102,15;11,47
11558;GRAMPEADOR DE MESA SEMI-INDUSTRIAL;17/12/2019;0;73,32;66,06;7,26
12279;CALCULADORA DE MESA COM DISPLAY;11/05/2017;0;160;79,79;80,21
13385;GRAMPEADOR DE MESA SEMI-INDUSTRIAL;17/12/2019;0;19,97;16,99;2,98
13386;GRAMPEADOR DE MESA SEMI-INDUSTRIAL;17/12/2019;0;19,97;16,99;2,98
13507;CALCULADORA DE MESA COM DISPLAY;04/02/2019;0;87,08;74,64;12,44
13508;CALCULADORA DE MESA COM DISPLAY;17/12/2019;0;87,08;74,64;12,44
13509;CALCULADORA DE MESA COM DISPLAY;17/12/2019;0;87,08;74,64;12,44
13510;CALCULADORA DE MESA COM DISPLAY;17/12/2019;0;87,08;74,64;12,44
14374;NUMERADOR AUTOMÁTICO;13/06/2017;0;799;378,23;420,77
14375;NUMERADOR AUTOMÁTICO;13/06/2017;0;799;378,23;420,77
14452;NUMERADOR AUTOMÁTICO;17/12/2019;0;580,47;505,57;74,9
14482;GRAMPEADOR DE MESA SEMI-INDUSTRIAL;17/12/2019;0;23,7;20,7;3
14484;GRAMPEADOR DE MESA SEMI-INDUSTRIAL;04/02/2019;9;23,7;18,8;4,9
19178;CALCULADORA DE MESA COM FITA E DISPLAY;04/02/2019;40;110,22;66,2;44,02
21867;CALCULADORA DE MESA COM DISPLAY;17/12/2019;51;225;116,57;108,43
21895;CALCULADORA DE MESA COM DISPLAY;17/12/2019;51;225;116,57;108,43
21896;CALCULADORA DE MESA COM DISPLAY;17/12/2019;51;225;116,57;108,43
23266;CALCULADORA DE MESA COM DISPLAY;04/02/2019;69;199;75,99;123,01
24300;GRAMPEADOR DE MESA SEMI-INDUSTRIAL;13/06/2017;0;100;17,25;82,75
14;MESA PARA REUNIAO RETANGULAR;01/08/2019;0;32,9;0;32,9
25;SOFA EM TECIDO PARA 03 LUGARES;17/12/2019;0;60;0;60
92;LIXEIRA EM MADEIRA;09/01/2019;0;4,1;0;4,1
115;ARQUIVO DE AÇO COM 04 GAVETAS, MARCA ARGO;11/05/2017;0;0,01;0;0,01
146;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
157;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
198;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
201;SOFA EM TECIDO PARA 02 LUGARES;17/12/2019;0;0,11;0;0,11
212;POLTRONA GIRATÓRIA EM COURVIN;09/01/2019;0;0,02;0;0,02
214;SOFÁ EM COURVIN PARA 02 LUGARES;17/12/2019;0;0,11;0;0,11
217;POLTRONA GIRATÓRIA EM COURVIN;09/01/2019;0;0,02;0;0,02
226;POLTRONA GIRATORIA EM TECIDO ESPALDAR ALTO;18/05/2017;0;0,04;0;0,04
267;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
269;POLTRONA GIRATÓRIA EM COURVIN;17/12/2019;0;0,02;0;0,02
272;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
281;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
318;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
341;POLTRONA GIRATÓRIA EM COURVIN;09/01/2019;0;0,02;0;0,02
368;POLTRONA GIRATORIA EM TECIDO;11/05/2017;0;0,02;0;0,02
382;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
494;POLTRONA GIRATÓRIA EM COURVIN ESPALDAR ALTO;17/12/2019;0;0,04;0;0,04
643;POLTRONA GIRATÓRIA EM COURVIN;09/01/2019;0;0,02;0;0,02
652;MESA PARA TELEFONE EM MADEIRA;13/06/2017;0;0,01;0;0,01
655;POLTRONA GIRATÓRIA EM COURVIN;09/01/2019;0;0,02;0;0,02
659;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
681;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
690;POLTRONA GIRATÓRIA EM COURVIN ESPALDAR ALTO;13/06/2017;0;0,04;0;0,04
724;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
856;CESTO PARA LIXO EM PAPELÃO E METAL;12/11/2019;0;1,5;0;1,5
892;CESTO PARA LIXO EM PAPELÃO E METAL;09/01/2019;0;1,5;0;1,5
902;CESTO PARA LIXO EM PAPELÃO E METAL;09/01/2019;0;0,01;0;0,01
947;CESTO PARA LIXO EM PAPELÃO E METAL;09/01/2019;0;0,01;0;0,01
965;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
966;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
967;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
1015;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
1078;SOFA EM TECIDO PARA 02 LUGARES;17/12/2019;0;0,11;0;0,11
1087;LIXEIRA EM MADEIRA;09/01/2019;0;0,01;0;0,01
